Word1,Word2,CBoW_Model_W1,CBoW_Model_W2,CBoW_Model_W3,CBoW_Model_W4,CBoW_Model_W5,CBoW_Model_W6,CBoW_Model_W7,CBoW_Model_W8,CBoW_Model_W9,CBoW_Model_W10,CBoW_Model_W11,CBoW_Model_W12,CBoW_Model_W13,CBoW_Model_W14,CBoW_Model_W15,CBoW_Model_W16,CBoW_Model_W17,CBoW_Model_W18,CBoW_Model_W19,CBoW_Model_W20,CBoW_Model_W21,CBoW_Model_W22,CBoW_Model_W23,CBoW_Model_W24,CBoW_Model_W25,SGNS_Model_W1,SGNS_Model_W2,SGNS_Model_W3,SGNS_Model_W4,SGNS_Model_W5,SGNS_Model_W6,SGNS_Model_W7,SGNS_Model_W8,SGNS_Model_W9,SGNS_Model_W10,SGNS_Model_W11,SGNS_Model_W12,SGNS_Model_W13,SGNS_Model_W14,SGNS_Model_W15,SGNS_Model_W16,SGNS_Model_W17,SGNS_Model_W18,SGNS_Model_W19,SGNS_Model_W20,SGNS_Model_W21,SGNS_Model_W22,SGNS_Model_W23,SGNS_Model_W24,SGNS_Model_W25,Reference_val 
borrow,beg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62
take,obtain,0.3804224,0.7799704,0.78145206,0.7499648,0.74993813,0.71276814,0.70976245,0.6679562,0.6089181,0.58725667,0.5977139,0.5627891,0.5149933,0.5738224,0.524207,0.54348975,0.4758933,0.49468696,0.4945631,0.4596568,0.48984814,0.44252476,0.4106645,0.4598405,0.44676232,0.307502,0.27309677,0.21629481,0.21213871,0.18211049,0.20892417,0.21733317,0.19379978,0.19232357,0.25896332,0.2478389,0.273917,0.25387305,0.2617977,0.2475392,0.261207,0.28956452,0.27763999,0.279207,0.26871306,0.2942676,0.30225727,0.26299676,0.24393481,0.27520674,7.1
advise,recommend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1
imitate,portray,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75
win,succeed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9
think,decide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.13
greet,meet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17
agree,argue,0.5446326,0.81266135,0.79811513,0.7973782,0.75588346,0.71262985,0.6976819,0.68766475,0.68761086,0.65143603,0.6435457,0.608685,0.60345685,0.56631875,0.5552196,0.53399956,0.5863073,0.57625353,0.535829,0.49988127,0.5257011,0.53728366,0.53090054,0.4817025,0.48389345,0.49647298,0.39588845,0.36650237,0.35643804,0.3187753,0.3487447,0.32574928,0.3252531,0.3275852,0.326852,0.3374608,0.35661417,0.3692135,0.3826797,0.36106125,0.35655108,0.34938967,0.34015426,0.3613782,0.35984784,0.36508662,0.34539717,0.38589084,0.36541945,0.3838145,0.77
enjoy,entertain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92
destroy,make,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6
save,protect,0.55119956,0.837548,0.81906796,0.7813451,0.754249,0.7435651,0.73796713,0.6881107,0.69432443,0.6345571,0.6337868,0.60400605,0.5593941,0.6021656,0.5168786,0.50741005,0.5504674,0.54300797,0.49709433,0.536343,0.533663,0.50469756,0.54725236,0.46934205,0.52122796,0.4745376,0.41991103,0.37677634,0.3497251,0.32169205,0.30847734,0.26358947,0.26826686,0.21362793,0.2658711,0.21695825,0.2643313,0.23143163,0.24411595,0.26338112,0.26402235,0.25728315,0.22554457,0.2520234,0.24796426,0.25089717,0.23580164,0.25649855,0.24945745,0.25656658,6.58
give,lend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.22
understand,know,0.5966064,0.8829765,0.895548,0.8917221,0.87786365,0.8652506,0.84149504,0.8393836,0.8119017,0.8358587,0.8040608,0.7976794,0.7647581,0.7697439,0.77568156,0.7564936,0.74865866,0.7427162,0.7212425,0.69413817,0.6995008,0.6676724,0.69234264,0.69806296,0.67282367,0.6009291,0.5197407,0.47335014,0.44964272,0.44434136,0.42250174,0.40694767,0.3728943,0.40918416,0.4567434,0.41008773,0.39645547,0.40149498,0.41936773,0.41006732,0.41886783,0.41286755,0.43539998,0.42851815,0.42937928,0.43158594,0.44054544,0.43522102,0.44882095,0.42867568,7.47
take,receive,0.4634923,0.79399323,0.8121344,0.7920352,0.7873491,0.7772494,0.7065936,0.7127532,0.6976261,0.66607225,0.6522004,0.6679071,0.6580055,0.6145104,0.6174053,0.5983031,0.5826928,0.59159863,0.5619087,0.54158866,0.55712616,0.5232732,0.5372598,0.5179864,0.49829906,0.38019583,0.3120034,0.31421107,0.28273454,0.28838146,0.27196014,0.26929945,0.23329395,0.27365637,0.25821716,0.23868869,0.2751962,0.27618048,0.26543462,0.27769926,0.26582485,0.30246097,0.24947603,0.2877945,0.24991441,0.26866162,0.24492788,0.274875,0.27083766,0.26692978,5.08
accept,acknowledge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88
decide,choose,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.87
accept,believe,0.5035211,0.8647797,0.86638474,0.8652167,0.84236526,0.83319336,0.8258784,0.7993335,0.7688396,0.7237941,0.74809873,0.7284253,0.7047107,0.70110506,0.7031318,0.66842926,0.69166386,0.6590911,0.63993204,0.63749576,0.63387024,0.5863354,0.60183775,0.60845226,0.61999106,0.49817902,0.43897548,0.40011954,0.39162955,0.37981313,0.35248366,0.3543647,0.3701975,0.35971028,0.37309515,0.3834883,0.38745475,0.4023808,0.39387858,0.36172026,0.3578387,0.35305464,0.42269468,0.39203304,0.40303016,0.41219497,0.38416946,0.41351008,0.39900982,0.44294575,6.75
keep,possess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.27
roam,wander,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83
succeed,fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83
spend,save,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55
leave,go,0.42738518,0.7961552,0.8101214,0.7949346,0.788107,0.7710566,0.7612627,0.73026896,0.71694374,0.69745594,0.6682951,0.6724088,0.68178356,0.5991475,0.5898645,0.6393274,0.6149489,0.5796198,0.618184,0.54050785,0.5228398,0.56060207,0.5445992,0.517214,0.5526074,0.34040952,0.31904882,0.29844463,0.3252074,0.32645488,0.36679435,0.38140354,0.33247143,0.3705241,0.39085063,0.40405834,0.40864217,0.3913479,0.39524066,0.38458055,0.4335742,0.4149676,0.42536497,0.43929154,0.46679223,0.42998022,0.4354498,0.3969876,0.46720213,0.45501423,7.63
come,attend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1
know,believe,0.4311738,0.8577882,0.8669348,0.8502417,0.85019207,0.8471257,0.8192702,0.80059695,0.80323935,0.7764487,0.7708909,0.747211,0.7428212,0.73823595,0.7044953,0.7343152,0.6978463,0.67654955,0.7088242,0.6917691,0.6827827,0.6567826,0.66646194,0.6758534,0.6401884,0.43220377,0.3988393,0.3601227,0.3016106,0.29650027,0.33802414,0.34760725,0.34653077,0.351203,0.32759714,0.3163669,0.35148484,0.3226021,0.343602,0.34159243,0.33804575,0.3183533,0.32381004,0.3435191,0.3350231,0.3422938,0.34680116,0.36626205,0.36017746,0.34487814,5.5
gather,meet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3
make,earn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62
forget,ignore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07
multiply,add,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7
shrink,grow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23
arrive,leave,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33
succeed,try,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98
accept,deny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75
arrive,come,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05
agree,differ,0.3632772,0.7133169,0.6948223,0.64453447,0.5987499,0.56324774,0.5693824,0.5744848,0.5179292,0.50256836,0.48745468,0.51810014,0.5042401,0.3440341,0.440701,0.42035374,0.4550799,0.4019306,0.4187578,0.32463735,0.40580246,0.3849352,0.41117486,0.40332,0.40373516,0.3582443,0.32829988,0.28183743,0.26319712,0.22022906,0.24510609,0.25310054,0.2364445,0.23264033,0.2674123,0.24201901,0.2731263,0.26417306,0.24239586,0.2607862,0.24210545,0.22114982,0.2618685,0.274603,0.23734803,0.28448159,0.22990334,0.26400346,0.25342396,0.26373586,1.05
send,receive,0.5816275,0.8197209,0.8135288,0.78126884,0.7526455,0.7495259,0.6483837,0.7157296,0.66501945,0.6353448,0.62171507,0.5950521,0.5692806,0.58913964,0.5591408,0.5371732,0.5975868,0.58413815,0.5248635,0.5421543,0.5438851,0.5079658,0.5461972,0.5137572,0.48214114,0.45420423,0.4294239,0.36686525,0.38285363,0.35221606,0.34114367,0.35055733,0.32834315,0.3449864,0.34332076,0.3389247,0.3579338,0.33827463,0.35182774,0.376696,0.35057718,0.33627808,0.36553037,0.3693794,0.3703283,0.3785152,0.35188693,0.38233936,0.37027752,0.34001088,1.08
win,dominate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.68
add,divide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3
kill,choke,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92
acquire,get,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.82
participate,join,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7
leave,remain,0.3672441,0.7947651,0.8103442,0.7997122,0.78914696,0.767924,0.75015664,0.7178862,0.7191998,0.6792811,0.63972425,0.6558579,0.64939564,0.6027744,0.664695,0.5726668,0.6042353,0.5840249,0.5956137,0.5048281,0.5901344,0.56776184,0.5053333,0.45293498,0.43882057,0.30842674,0.32361928,0.29522973,0.27987555,0.30940405,0.31660008,0.27471948,0.28911573,0.28131828,0.29857966,0.3194546,0.28292358,0.29939592,0.30281943,0.33902687,0.3207707,0.32257175,0.3257716,0.3618556,0.3518185,0.32415602,0.33730567,0.34671977,0.32837677,0.3095268,2.53
go,enter,0.47157001,0.81835043,0.82790005,0.79604965,0.78650784,0.75682604,0.74883664,0.73186314,0.71932137,0.6944736,0.6980009,0.6898154,0.63893825,0.63427997,0.58756274,0.62617934,0.6324315,0.657253,0.62235236,0.5638393,0.5521362,0.58136916,0.52715266,0.5184039,0.5381528,0.43595517,0.3930292,0.3318451,0.32460523,0.33564335,0.3250212,0.28676414,0.32444584,0.28806728,0.3304326,0.36356288,0.3232167,0.2784325,0.29624027,0.30571842,0.3506739,0.33710617,0.33354503,0.31360188,0.30940795,0.34992266,0.3252542,0.33275872,0.33163404,0.28494674,4
take,carry,0.42869776,0.8107196,0.8139049,0.8115401,0.7840532,0.75052637,0.7257733,0.71518654,0.6976371,0.7069657,0.6738436,0.64473045,0.659905,0.6200336,0.6311235,0.6081593,0.6016229,0.57621545,0.58969927,0.5654071,0.54857254,0.5400932,0.51404715,0.57549846,0.49542856,0.40856993,0.3732367,0.30581656,0.27063358,0.28904456,0.24396496,0.28039503,0.24008946,0.21868561,0.27757007,0.22691217,0.2908202,0.28268564,0.27847177,0.27198672,0.2787336,0.24299562,0.25374836,0.25511047,0.25003693,0.25624967,0.25765774,0.2875325,0.27441853,0.24244004,5.23
forget,learn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18
appoint,elect,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17
engage,marry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43
ask,pray,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72
go,send,0.50466406,0.8222414,0.8041107,0.78500825,0.73519194,0.72643936,0.6855218,0.64364433,0.65363544,0.6201042,0.6076331,0.6036953,0.61850405,0.6150185,0.57519096,0.5496365,0.5875354,0.5696353,0.5213584,0.5657332,0.5995301,0.5278338,0.4971482,0.4882018,0.5211016,0.44805083,0.4117213,0.36340278,0.36282468,0.3705802,0.32102996,0.36120686,0.34792304,0.37283897,0.37106365,0.35701022,0.35734427,0.32450426,0.3404705,0.3589172,0.39057332,0.3640123,0.371532,0.35827035,0.39767963,0.379624,0.37003922,0.37009224,0.37341186,0.35832986,3.75
take,deliver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37
speak,hear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02
analyze,evaluate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.03
argue,rationalize,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2
lose,keep,0.51354194,0.8173827,0.8202989,0.7825353,0.7395359,0.7135551,0.70913374,0.6358857,0.6540513,0.5917699,0.5846324,0.599637,0.616718,0.5137928,0.5438158,0.52533305,0.55576503,0.53695065,0.48643243,0.49084765,0.46438503,0.47923896,0.42994922,0.44545645,0.43139043,0.43167776,0.31411377,0.23297594,0.26530236,0.2201272,0.23815419,0.20890623,0.25469542,0.23651753,0.26101136,0.25614002,0.23144954,0.2764088,0.25596115,0.23615047,0.3031206,0.28909147,0.27229518,0.28072476,0.30676907,0.29202214,0.30656192,0.273886,0.2782765,0.29634494,1.05
compare,analyze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1
disorganize,organize,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45
go,allow,0.23681834,0.7868053,0.8053982,0.7963361,0.7823297,0.7806224,0.7566299,0.7408482,0.7194507,0.6993547,0.6706379,0.6930074,0.6521443,0.6482449,0.61851734,0.6407467,0.58924925,0.59947455,0.548591,0.58481526,0.57396823,0.57469773,0.58544207,0.47847602,0.51716894,0.23922752,0.2287615,0.19762693,0.15724605,0.15739256,0.15871558,0.14496887,0.19352399,0.18865663,0.16327354,0.20650972,0.17328322,0.16394642,0.21608819,0.22843981,0.18488234,0.17731315,0.20934795,0.21327592,0.20204991,0.21452115,0.21702737,0.2299553,0.25513762,0.20501472,3.62
take,possess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2
learn,listen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88
destroy,construct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92
create,build,0.6293538,0.8729423,0.8826605,0.87078464,0.8404664,0.8377416,0.8090104,0.8105599,0.76699746,0.7602825,0.75200856,0.7288427,0.7159656,0.70117646,0.70082307,0.7059896,0.67944145,0.6497967,0.670753,0.63112307,0.65052813,0.5930825,0.59425855,0.6074935,0.5953067,0.57044506,0.5065225,0.44402507,0.40698805,0.3765471,0.3965922,0.42965883,0.40938807,0.37795657,0.3729776,0.36973542,0.37124124,0.40435869,0.37933683,0.35975173,0.41119307,0.39400458,0.37455857,0.36330485,0.3302465,0.38450563,0.38958135,0.37145156,0.37025422,0.3620076,8.48
steal,buy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13
kill,hang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45
forget,know,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92
create,imagine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.13
do,happen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23
win,accomplish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.85
give,deny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43
deserve,earn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8
